title,price,savings_per,product_link
"Portronics Vader Pro Wireless Gaming Mouse with 2.4 GHz Receiver, 6 Buttons, Thumb Support, High-Precision Tracking, Ergonomic Comfort, Adjustable Optical DPI for Laptop, PC, Mac (Indigo Blue)",449,-78%,https://www.amazon.in/Portronics-Wireless-High-Precision-Ergonomic-Adjustable/dp/B0CYT5VCZ8/ref=sr_1_88?dib=eyJ2IjoiMSJ9.Go-DXfVnm78LbMzm8gf6ZPe4-Tb5NLWuRV6SbYos6gh4uohWLCwy2WNkZUoajcEchw_szjYBOU5uUtEPtBIAJ4ETILJuckkYDiuQ2SXoz06zELH4a-u2cuhlVAkbtXyBAnjUE6aD4G88gWO7hGHQ9tBHFWDbNv672hpWuLbSI7fo04bvrHBRKPRUe5bFn0axpsg7OharqsGOtLimu1Y6ry5xGQjbxbT9ure5u5Nw7Y4.uOFl7o7J04hMS2TuW51LmHzQDtJpuVSYR3Olm_60fTU&dib_tag=se&keywords=mouse&qid=1715328142&sr=8-88
"ZEBRONICS Cheetah Wireless Mouse with 1600 DPI, High Accuracy, Precise Usage, 3 Buttons, Ergonomic and Comfortable Design (Blue)",289,-64%,https://www.amazon.in/ZEBRONICS-Wireless-Accuracy-Ergonomic-Comfortable/dp/B0BS9KV9C1/ref=sr_1_87?dib=eyJ2IjoiMSJ9.Go-DXfVnm78LbMzm8gf6ZPe4-Tb5NLWuRV6SbYos6gh4uohWLCwy2WNkZUoajcEchw_szjYBOU5uUtEPtBIAJ4ETILJuckkYDiuQ2SXoz06zELH4a-u2cuhlVAkbtXyBAnjUE6aD4G88gWO7hGHQ9tBHFWDbNv672hpWuLbSI7fo04bvrHBRKPRUe5bFn0axpsg7OharqsGOtLimu1Y6ry5xGQjbxbT9ure5u5Nw7Y4.uOFl7o7J04hMS2TuW51LmHzQDtJpuVSYR3Olm_60fTU&dib_tag=se&keywords=mouse&qid=1715328142&sr=8-87
"Logitech G402 Hyperion Fury USB Wired Gaming Mouse, 4,000 DPI, Lightweight, 8 Programmable Buttons, Compatible for PC/Mac - Black","2,344",-19%,https://www.amazon.in/Logitech-Hyperion-Ultra-Gaming-Mouse/dp/B00NFD0ETQ/ref=sr_1_86?dib=eyJ2IjoiMSJ9.Go-DXfVnm78LbMzm8gf6ZPe4-Tb5NLWuRV6SbYos6gh4uohWLCwy2WNkZUoajcEchw_szjYBOU5uUtEPtBIAJ4ETILJuckkYDiuQ2SXoz06zELH4a-u2cuhlVAkbtXyBAnjUE6aD4G88gWO7hGHQ9tBHFWDbNv672hpWuLbSI7fo04bvrHBRKPRUe5bFn0axpsg7OharqsGOtLimu1Y6ry5xGQjbxbT9ure5u5Nw7Y4.uOFl7o7J04hMS2TuW51LmHzQDtJpuVSYR3Olm_60fTU&dib_tag=se&keywords=mouse&qid=1715328142&sr=8-86
"iClever Bluetooth Mouse MD172, Wireless Mouse Dual Mode(Bluetooth+USB), Multi-Devices Ergonomic Mouse with 5 Adjustable DPI and 7 Buttons, Rechargeable Silent Mice for Laptop/iPad/MacBook/Tablet/PC","2,599",-35%,https://www.amazon.in/iClever-Bluetooth-Multi-Devices-Adjustable-Rechargeable/dp/B08XLZ246X/ref=sr_1_85?dib=eyJ2IjoiMSJ9.Go-DXfVnm78LbMzm8gf6ZPe4-Tb5NLWuRV6SbYos6gh4uohWLCwy2WNkZUoajcEchw_szjYBOU5uUtEPtBIAJ4ETILJuckkYDiuQ2SXoz06zELH4a-u2cuhlVAkbtXyBAnjUE6aD4G88gWO7hGHQ9tBHFWDbNv672hpWuLbSI7fo04bvrHBRKPRUe5bFn0axpsg7OharqsGOtLimu1Y6ry5xGQjbxbT9ure5u5Nw7Y4.uOFl7o7J04hMS2TuW51LmHzQDtJpuVSYR3Olm_60fTU&dib_tag=se&keywords=mouse&qid=1715328142&sr=8-85
"HP Z3700 Dual Black Mouse, Bluetooth 5.0, USB-A dongle, 2.4 GHz Wireless Connection, Multi-Surface Tracking, Silent clicks, Up to 1600 dpi, 16-Month Battery Life, 3-Year Warranty, 50g, Black, 758A8AA","1,199",-40%,https://www.amazon.in/HP-Wireless-connection-Multi-Device-Operating/dp/B0BYF2VLDF/ref=sr_1_84?dib=eyJ2IjoiMSJ9.Go-DXfVnm78LbMzm8gf6ZPe4-Tb5NLWuRV6SbYos6gh4uohWLCwy2WNkZUoajcEchw_szjYBOU5uUtEPtBIAJ4ETILJuckkYDiuQ2SXoz06zELH4a-u2cuhlVAkbtXyBAnjUE6aD4G88gWO7hGHQ9tBHFWDbNv672hpWuLbSI7fo04bvrHBRKPRUe5bFn0axpsg7OharqsGOtLimu1Y6ry5xGQjbxbT9ure5u5Nw7Y4.uOFl7o7J04hMS2TuW51LmHzQDtJpuVSYR3Olm_60fTU&dib_tag=se&keywords=mouse&qid=1715328142&sr=8-84
"Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10 month battery, Ambidextrous, Ergonomic GY51C12380",520,-52%,https://www.amazon.in/Lenovo-Optical-Compact-Mouse-Black/dp/B099SD8PRP/ref=sr_1_83?dib=eyJ2IjoiMSJ9.Go-DXfVnm78LbMzm8gf6ZPe4-Tb5NLWuRV6SbYos6gh4uohWLCwy2WNkZUoajcEchw_szjYBOU5uUtEPtBIAJ4ETILJuckkYDiuQ2SXoz06zELH4a-u2cuhlVAkbtXyBAnjUE6aD4G88gWO7hGHQ9tBHFWDbNv672hpWuLbSI7fo04bvrHBRKPRUe5bFn0axpsg7OharqsGOtLimu1Y6ry5xGQjbxbT9ure5u5Nw7Y4.uOFl7o7J04hMS2TuW51LmHzQDtJpuVSYR3Olm_60fTU&dib_tag=se&keywords=mouse&qid=1715328142&sr=8-83
"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-Device connectivity with Microsoft Swift Pair | 3-Level Adjustable DPI up to 2400 | Battery Life: up to 1 yr","1,549",-46%,https://www.amazon.in/Lenovo-600-Bluetooth%C2%AE-Silent-Mouse/dp/B08LW31NQ6/ref=sr_1_82_sspa?dib=eyJ2IjoiMSJ9.Go-DXfVnm78LbMzm8gf6ZPe4-Tb5NLWuRV6SbYos6gh4uohWLCwy2WNkZUoajcEchw_szjYBOU5uUtEPtBIAJ4ETILJuckkYDiuQ2SXoz06zELH4a-u2cuhlVAkbtXyBAnjUE6aD4G88gWO7hGHQ9tBHFWDbNv672hpWuLbSI7fo04bvrHBRKPRUe5bFn0axpsg7OharqsGOtLimu1Y6ry5xGQjbxbT9ure5u5Nw7Y4.uOFl7o7J04hMS2TuW51LmHzQDtJpuVSYR3Olm_60fTU&dib_tag=se&keywords=mouse&qid=1715328142&sr=8-82-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
Perixx Store PERIMICE-719 Wireless Ergonomic Vertical Mouse - Portable Small Design - 4.13 x 2.64 x 2.28 Dimension,"2,499",-50%,https://www.amazon.in/Perixx-PERIMICE-719-Wireless-Ergonomic-Vertical/dp/B074P57VVN/ref=sr_1_81_sspa?dib=eyJ2IjoiMSJ9.Go-DXfVnm78LbMzm8gf6ZPe4-Tb5NLWuRV6SbYos6gh4uohWLCwy2WNkZUoajcEchw_szjYBOU5uUtEPtBIAJ4ETILJuckkYDiuQ2SXoz06zELH4a-u2cuhlVAkbtXyBAnjUE6aD4G88gWO7hGHQ9tBHFWDbNv672hpWuLbSI7fo04bvrHBRKPRUe5bFn0axpsg7OharqsGOtLimu1Y6ry5xGQjbxbT9ure5u5Nw7Y4.uOFl7o7J04hMS2TuW51LmHzQDtJpuVSYR3Olm_60fTU&dib_tag=se&keywords=mouse&qid=1715328142&sr=8-81-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
"RKMAX 2.4GHz Wireless + Bluetooth 5.2 RGB Light Upgraded Type C Charging Port Mouse, Slim Rechargeable Silent Click Buttons Bluetooth Mouse Dual Device Workable Mouse",549,-73%,https://www.amazon.in/RKMAX-Wireless-Bluetooth-Charging-Rechargeable/dp/B0CDWT9FWQ/ref=sr_1_117_sspa?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-117-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
"cimetech Wireless Bluetooth Rechargeable Mouse, Portable Lightweight Soundless 2.4G Ergonomic Mouse with LED Lights, Compatible with iPad/Laptop/PC/Mac/Windows - Black",999,-33%,https://www.amazon.in/cimetech-Bluetooth-Wireless-Rechargeable-Compatible/dp/B0BVBJQXC2/ref=sr_1_116?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-116
"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Blue","1,145",-30%,https://www.amazon.in/Logitech-M331-Silent-Wireless-Mouse/dp/B01M5H4B4N/ref=sr_1_115?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-115
"Ant Esports GM380 Wired RGB Gaming Mouse, 12800 DPI Optical Sensor, 6 Programmable Macros, Software Support for Custom Key Config, and RGB Settings for Windows 7/8/10/XP, Vista, Linus – Black",499,-83%,https://www.amazon.in/Ant-Esports-Programmable-Software-Settings/dp/B0CTX6T2V2/ref=sr_1_114?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-114
"Logitech G502 Hero High Performance Wired Gaming Mouse, Hero 25K Sensor, 25,600 DPI, RGB, Adjustable Weights, 11 Programmable Buttons, On-Board Memory, PC/Mac - Black","4,195",-24%,https://www.amazon.in/Logitech-Hero-Gaming-Mouse-Black/dp/B07GBZ4Q68/ref=sr_1_112?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-112
"Portronics Toad 102 Wired Mouse with 3 Buttons, Clickable Scroll Wheel, High-Precision 1200 DPI Optical Sensor, 1.5m Long Cable, Ergonomic Ambidextrous Design for PC & Laptop(White)",248,-50%,https://www.amazon.in/Portronics-Clickable-High-Precision-Ergonomic-Ambidextrous/dp/B0CZ482LJW/ref=sr_1_111?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-111
"Ant Value OM120 Wired Optical Mouse, 1000 DPI, 3ft Cable, Easy and Accurate Scroll Button, Optical Sensor Computer Mouse, Left and Right-Hand Use for Laptop, PC, Mac Notebook and Linux-Matte Black",119,-76%,https://www.amazon.in/Ant-Value-Accurate-Right-Hand-Linux-Matte/dp/B0CNZ4SX8F/ref=sr_1_110?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-110
HP 410 Slim White Bluetooth Mouse/Bluetooth 5 connection/12 Month Battery life/1000-2000 dpi Multi-Surface Sensor/Compact and Ambidextrous Design,998,-63%,https://www.amazon.in/HP-Bluetooth-connection-Multi-Surface-Ambidextrous/dp/B0B2PFKBN2/ref=sr_1_109?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-109
atdaraz New red Car Shaped Mouse Wireless Optical 2.4G 1600 DPI USB for Laptop PC,799,-60%,https://www.amazon.in/atdaraz-Shaped-Wireless-Optical-Laptop/dp/B0BCKW4CM1/ref=sr_1_108_sspa?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-108-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
"Shadowboo LED Wireless Mouse | Slim & Silent 2.4G Optical Mouse | Portable with USB Receiver& Blutooth 5.2 | 3 DPI Levels for Notebook, PC, Laptop, MacBook (Black)",789,-61%,https://www.amazon.in/Shadowboo-Wireless-Portable-Receiver-Blutooth/dp/B0D381369M/ref=sr_1_107_sspa?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-107-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
"Razer Deathadder Essential - True 6400 DPI Optical Sensor, Ergonomic Form Factor, High Durability, 5 Hyper Response Buttons, 10 Million clicks RZ01-03850100-R3M1 - Black","1,554",-65%,https://www.amazon.in/Razer-Deathadder-Essential-Ergonomic-Durability/dp/B092R5MCB3/ref=sr_1_106?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-106
"Portronics Toad 11 Wireless Mouse, 2.4 GHz Connectivity with USB Nano Dongle, Adjustable DPI Up To 1600, Ambidextrous for Laptop, MacBook, PC (Blue)",346,-31%,https://www.amazon.in/Portronics-POR-015-Toad-Wireless-Mouse/dp/B07PT6Q376/ref=sr_1_105?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-105
Zebronics Zeb-Power Plus USB Optical Mouse,119,-52%,https://www.amazon.in/Zebronics-POWER-Optical-Laptop-Computer/dp/B07CG7GPLY/ref=sr_1_103?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-103
Zebronics Zeb-Rise Wired USB Optical Mouse with 3 Buttons (Black),139,-39%,https://www.amazon.in/Zebronics-Zeb-Rise-Wired-Optical-Buttons/dp/B084PJ286Z/ref=sr_1_102?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-102
"Lenovo 530 Wireless Mouse (Almond): Ambidextrous, Ergonomic Mouse, Up to 8 Million clicks for Left and Right Buttons, Optical Sensor 1200 DPI, 2.4 GHz Wireless Technology via Nano USB Receiver",999,-41%,https://www.amazon.in/Lenovo-530-Wireless-Mouse-Almond/dp/B08LW47C2W/ref=sr_1_101?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-101
"ASUS WT200 Wireless Mouse, Blue",395,-89%,https://www.amazon.in/ASUS-WT200-Wireless-Mouse-Blue/dp/B0895XWJWK/ref=sr_1_99?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-99
"Seenda Wireless LED Silent Ergonomic Mouse,2.4 GHz with USB Nano Receiver,Adjustable DPI,15 Light Patterns,Silent Click,Auto Sleep,Rechargeable Battery,Compatible with Win/Mac/PC/Laptop","1,134",-55%,https://www.amazon.in/seenda-Ergonomic-Adjustable-Rechargeable-Compatible/dp/B0BR5X633P/ref=sr_1_98_sspa?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-98-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
A K Enterprise Store USB Mouse Eco8Plus | Smooth Scroll | Black | 12 * 8 * 12 Cm,155,-38%,https://www.amazon.in/Enterprise-Store-Eco8Plus-Smooth-Scroll/dp/B0CQ88ZWSC/ref=sr_1_97_sspa?dib=eyJ2IjoiMSJ9.MNsWkDnBXF-em1EUXNES5E06QB0-1ux7VfJD97_QAwZK7rlUFvrJ0TGXyVfg3znzwc75bdQvI_JV5TkakQVTDJjnUHCgi_4TkbOykRUdsd9AeM38Cwqnv5rvMqi_T_DwyFnLEyNBbLo1ApCR4yw0hemzzGd_nsw1EkVf7qEGDtQW_R-xn99Dfcm1X-s_gsLKHEhbYJaG6khkHaG7SAfB-Qdv61c83VmQUb2ziY20pqw.DVERZkcY-h64f9EiQGivvkQ2LHCBcn784DIknkUn7ZE&dib_tag=se&keywords=mouse&qid=1715328141&sr=8-97-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
"Lenovo 530 Wireless Mouse (Platinum Grey): Ambidextrous, Ergonomic Mouse, Up to 8 Million clicks for Left and Right Buttons, Optical Sensor 1200 DPI, 2.4 GHz Wireless Technology via Nano USB Receiver",925,-45%,https://www.amazon.in/Lenovo-Wireless-Mouse-Platinum-Grey/dp/B08CVDHCGL/ref=sr_1_86_sspa?dib=eyJ2IjoiMSJ9.aneYSVJSpLMqZM4Vwx3IdqmOrUDF-6QBpQAAoaK1vQ4KS0EjHGm6EfmvqE9mfwsCMQ9Ss8UaCHa8bm3FAC2qmd1M2KyHhHtU6jjG2hGF8vKcRmPC-Bei2lOriz-Kon4aj2UYjRzmjtdVCULrHECkBJYX8011ElVXuwIOkMygvuaDn4S-XRC368Ig6XdRV1HdCN8TbU-NlWpi17y2Cmys6PBy5ZxlMfLNAJCb4gtQ48w.-IygwBIzojamhpY5XNuhD5F83OeKysaS6M3r5OXcAwo&dib_tag=se&keywords=mouse&qid=1715328251&sr=8-86-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
"Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10 month battery, Ambidextrous, Ergonomic GY51C12380",520,-52%,https://www.amazon.in/Lenovo-Optical-Compact-Mouse-Black/dp/B099SD8PRP/ref=sr_1_70_sspa?dib=eyJ2IjoiMSJ9.wP_gCs5jowDfS9j4W2DMSnUjo_DHb2UsmqdwYaUp5QePgxNr4qa8ETTk1XtEQATXat5v87hjIn8Dm4VoiF5OIYa942dfp_0NkLs08qyO4BCrb8v7ShmDPoP9p5ACwqCRsKKZj34xPVzcur6l8MD_u30zrlvsLbPX0BQUi6fW0XB8XdwLjwfTgBwTyzGPKImPDx7gGRwEaESKimYbBa9cHHFgGer7U61e0BHSb4tKgzE.eeWRZb222eKtpX19sv7ybXNsGZssKPXVBNXbFWxsnSA&dib_tag=se&keywords=mouse&qid=1715328252&sr=8-70-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
"Shadowboo LED Wireless Mouse | Slim & Silent 2.4G Optical Mouse | Portable with USB Receiver& Blutooth 5.2 | 3 DPI Levels for Notebook, PC, Laptop, MacBook (White)",789,-61%,https://www.amazon.in/Shadowboo-Wireless-Portable-Receiver-Blutooth/dp/B0D37Y3GBS/ref=sr_1_69_sspa?dib=eyJ2IjoiMSJ9.wP_gCs5jowDfS9j4W2DMSnUjo_DHb2UsmqdwYaUp5QePgxNr4qa8ETTk1XtEQATXat5v87hjIn8Dm4VoiF5OIYa942dfp_0NkLs08qyO4BCrb8v7ShmDPoP9p5ACwqCRsKKZj34xPVzcur6l8MD_u30zrlvsLbPX0BQUi6fW0XB8XdwLjwfTgBwTyzGPKImPDx7gGRwEaESKimYbBa9cHHFgGer7U61e0BHSb4tKgzE.eeWRZb222eKtpX19sv7ybXNsGZssKPXVBNXbFWxsnSA&dib_tag=se&keywords=mouse&qid=1715328252&sr=8-69-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
